year,month,day,statefips,State,gps_retail_and_recreation,gps_grocery_and_pharmacy,gps_parks,gps_transit_stations,gps_workplaces,gps_residential,gps_away_from_home
2020,9,3,1,AL,.,.,.,.,-0.239,0.0557,-0.0669
2020,9,3,2,AK,.,.,.,.,-0.213,0.0443,-0.0467
2020,9,3,4,AZ,.,.,.,.,-0.333,0.0871,-0.103
2020,9,3,5,AR,.,.,.,.,-0.23,0.0443,-0.054
2020,9,3,6,CA,.,.,.,.,-0.353,0.111,-0.133
2020,9,3,8,CO,.,.,.,.,-0.303,0.07,-0.0803
2020,9,3,9,CT,.,.,.,.,-0.297,0.0686,-0.0774
2020,9,3,10,DE,.,.,.,.,-0.281,0.07,-0.0783
2020,9,3,11,DC,.,.,.,.,-0.5,0.153,-0.175
2020,9,3,12,FL,.,.,.,.,-0.313,0.08,-0.0975
2020,9,3,13,GA,.,.,.,.,-0.294,0.0729,-0.0862
2020,9,3,15,HI,.,.,.,.,-0.394,0.157,-0.195
2020,9,3,16,ID,.,.,.,.,-0.236,0.0214,-0.0209
2020,9,3,17,IL,.,.,.,.,-0.287,0.07,-0.0758
2020,9,3,18,IN,.,.,.,.,-0.216,0.0343,-0.035
2020,9,3,19,IA,.,.,.,.,-0.213,0.0343,-0.035
2020,9,3,20,KS,.,.,.,.,-0.243,0.0429,-0.0489
2020,9,3,21,KY,.,.,.,.,-0.256,0.0571,-0.0635
2020,9,3,22,LA,.,.,.,.,-0.313,0.0343,-0.0382
2020,9,3,23,ME,.,.,.,.,-0.223,0.04,-0.0444
2020,9,3,24,MD,.,.,.,.,-0.35,0.106,-0.12
2020,9,3,25,MA,.,.,.,.,-0.344,0.09,-0.102
2020,9,3,26,MI,.,.,.,.,-0.266,0.0543,-0.0551
2020,9,3,27,MN,.,.,.,.,-0.29,0.0643,-0.0672
2020,9,3,28,MS,.,.,.,.,-0.226,0.0429,-0.0536
2020,9,3,29,MO,.,.,.,.,-0.233,0.0443,-0.05
2020,9,3,30,MT,.,.,.,.,-0.187,0.01,-0.00817
2020,9,3,31,NE,.,.,.,.,-0.219,0.0371,-0.0401
2020,9,3,32,NV,.,.,.,.,-0.32,0.0843,-0.101
2020,9,3,33,NH,.,.,.,.,-0.253,0.0629,-0.0697
2020,9,3,34,NJ,.,.,.,.,-0.333,0.0929,-0.104
2020,9,3,35,NM,.,.,.,.,-0.294,0.0757,-0.0877
2020,9,3,36,NY,.,.,.,.,-0.344,0.0843,-0.0936
2020,9,3,37,NC,.,.,.,.,-0.28,0.0629,-0.072
2020,9,3,38,ND,.,.,.,.,-0.2,0.0257,-0.0246
2020,9,3,39,OH,.,.,.,.,-0.247,0.0514,-0.055
2020,9,3,40,OK,.,.,.,.,-0.236,0.0457,-0.0531
2020,9,3,41,OR,.,.,.,.,-0.309,0.0586,-0.0648
2020,9,3,42,PA,.,.,.,.,-0.299,0.0671,-0.0736
2020,9,3,44,RI,.,.,.,.,-0.274,0.0671,-0.0758
2020,9,3,45,SC,.,.,.,.,-0.249,0.05,-0.0573
2020,9,3,46,SD,.,.,.,.,-0.184,0.0214,-0.021
2020,9,3,47,TN,.,.,.,.,-0.25,0.0543,-0.0632
2020,9,3,48,TX,.,.,.,.,-0.316,0.0914,-0.108
2020,9,3,49,UT,.,.,.,.,-0.303,0.0514,-0.0566
2020,9,3,50,VT,.,.,.,.,-0.281,0.06,-0.0682
2020,9,3,51,VA,.,.,.,.,-0.323,0.0857,-0.0982
2020,9,3,53,WA,.,.,.,.,-0.349,0.0729,-0.0799
2020,9,3,54,WV,.,.,.,.,-0.237,0.0429,-0.0473
2020,9,3,55,WI,.,.,.,.,-0.233,0.0514,-0.0512
2020,9,3,56,WY,.,.,.,.,-0.181,0.0114,-0.0111
2020,9,4,1,AL,.,.,.,.,-0.241,0.05,-0.0614
2020,9,4,2,AK,.,.,.,.,-0.221,0.0429,-0.0454
2020,9,4,4,AZ,.,.,.,.,-0.336,0.0857,-0.102
2020,9,4,5,AR,.,.,.,.,-0.231,0.0414,-0.0512
2020,9,4,6,CA,.,.,.,.,-0.356,0.11,-0.131
2020,9,4,8,CO,.,.,.,.,-0.306,0.0686,-0.0789
2020,9,4,9,CT,.,.,.,.,-0.299,0.0686,-0.0774
2020,9,4,10,DE,.,.,.,.,-0.283,0.0686,-0.077
2020,9,4,11,DC,.,.,.,.,-0.499,0.15,-0.172
2020,9,4,12,FL,.,.,.,.,-0.314,0.0786,-0.0961
2020,9,4,13,GA,.,.,.,.,-0.299,0.07,-0.0834
2020,9,4,15,HI,.,.,.,.,-0.399,0.157,-0.195
2020,9,4,16,ID,.,.,.,.,-0.241,0.02,-0.0195
2020,9,4,17,IL,.,.,.,.,-0.29,0.0671,-0.073
2020,9,4,18,IN,.,.,.,.,-0.22,0.03,-0.0308
2020,9,4,19,IA,.,.,.,.,-0.216,0.0314,-0.0322
2020,9,4,20,KS,.,.,.,.,-0.247,0.04,-0.0461
2020,9,4,21,KY,.,.,.,.,-0.259,0.0529,-0.0594
2020,9,4,22,LA,.,.,.,.,-0.303,0.0343,-0.0382
2020,9,4,23,ME,.,.,.,.,-0.226,0.0386,-0.043
2020,9,4,24,MD,.,.,.,.,-0.35,0.104,-0.119
2020,9,4,25,MA,.,.,.,.,-0.346,0.0886,-0.101
2020,9,4,26,MI,.,.,.,.,-0.269,0.0486,-0.0496
2020,9,4,27,MN,.,.,.,.,-0.293,0.0629,-0.0658
2020,9,4,28,MS,.,.,.,.,-0.229,0.0386,-0.0494
2020,9,4,29,MO,.,.,.,.,-0.237,0.0414,-0.0473
2020,9,4,30,MT,.,.,.,.,-0.191,0.00857,-0.00678
2020,9,4,31,NE,.,.,.,.,-0.223,0.0357,-0.0387
2020,9,4,32,NV,.,.,.,.,-0.323,0.0829,-0.1
2020,9,4,33,NH,.,.,.,.,-0.257,0.0614,-0.0684
2020,9,4,34,NJ,.,.,.,.,-0.334,0.09,-0.101
2020,9,4,35,NM,.,.,.,.,-0.299,0.0729,-0.0849
2020,9,4,36,NY,.,.,.,.,-0.344,0.0829,-0.0922
2020,9,4,37,NC,.,.,.,.,-0.283,0.0614,-0.0706
2020,9,4,38,ND,.,.,.,.,-0.206,0.0243,-0.0232
2020,9,4,39,OH,.,.,.,.,-0.25,0.0457,-0.0495
2020,9,4,40,OK,.,.,.,.,-0.24,0.0457,-0.0531
2020,9,4,41,OR,.,.,.,.,-0.311,0.0571,-0.0635
2020,9,4,42,PA,.,.,.,.,-0.3,0.0643,-0.0709
2020,9,4,44,RI,.,.,.,.,-0.277,0.0671,-0.0758
2020,9,4,45,SC,.,.,.,.,-0.253,0.0486,-0.0559
2020,9,4,46,SD,.,.,.,.,-0.193,0.02,-0.0196
2020,9,4,47,TN,.,.,.,.,-0.251,0.0486,-0.0576
2020,9,4,48,TX,.,.,.,.,-0.317,0.09,-0.107
2020,9,4,49,UT,.,.,.,.,-0.306,0.05,-0.0552
2020,9,4,50,VT,.,.,.,.,-0.284,0.0586,-0.0668
2020,9,4,51,VA,.,.,.,.,-0.327,0.0843,-0.0968
2020,9,4,53,WA,.,.,.,.,-0.351,0.0729,-0.0799
2020,9,4,54,WV,.,.,.,.,-0.241,0.04,-0.0445
2020,9,4,55,WI,.,.,.,.,-0.236,0.0471,-0.047
2020,9,4,56,WY,.,.,.,.,-0.186,0.00857,-0.00831
2020,9,5,1,AL,.,.,.,.,-0.25,0.0471,-0.0564
2020,9,5,2,AK,.,.,.,.,-0.229,0.04,-0.0403
2020,9,5,4,AZ,.,.,.,.,-0.341,0.0843,-0.0992
2020,9,5,5,AR,.,.,.,.,-0.243,0.0386,-0.0462
2020,9,5,6,CA,.,.,.,.,-0.361,0.109,-0.129
2020,9,5,8,CO,.,.,.,.,-0.313,0.0657,-0.0739
2020,9,5,9,CT,.,.,.,.,-0.297,0.0614,-0.0649
2020,9,5,10,DE,.,.,.,.,-0.28,0.0629,-0.0669
2020,9,5,11,DC,.,.,.,.,-0.494,0.143,-0.16
2020,9,5,12,FL,.,.,.,.,-0.319,0.0771,-0.0936
2020,9,5,13,GA,.,.,.,.,-0.306,0.0671,-0.0784
2020,9,5,15,HI,.,.,.,.,-0.4,0.156,-0.192
2020,9,5,16,ID,.,.,.,.,-0.25,0.0186,-0.017
2020,9,5,17,IL,.,.,.,.,-0.297,0.0657,-0.0705
2020,9,5,18,IN,.,.,.,.,-0.234,0.0286,-0.0283
2020,9,5,19,IA,.,.,.,.,-0.229,0.03,-0.0297
2020,9,5,20,KS,.,.,.,.,-0.257,0.0371,-0.0411
2020,9,5,21,KY,.,.,.,.,-0.267,0.0486,-0.0519
2020,9,5,22,LA,.,.,.,.,-0.304,0.0357,-0.0407
2020,9,5,23,ME,.,.,.,.,-0.223,0.03,-0.028
2020,9,5,24,MD,.,.,.,.,-0.347,0.0986,-0.109
2020,9,5,25,MA,.,.,.,.,-0.344,0.0814,-0.0881
2020,9,5,26,MI,.,.,.,.,-0.283,0.0486,-0.0496
2020,9,5,27,MN,.,.,.,.,-0.297,0.0629,-0.0658
2020,9,5,28,MS,.,.,.,.,-0.237,0.0357,-0.0444
2020,9,5,29,MO,.,.,.,.,-0.246,0.0386,-0.0423
2020,9,5,30,MT,.,.,.,.,-0.199,0.00714,-0.00428
2020,9,5,31,NE,.,.,.,.,-0.234,0.0343,-0.0362
2020,9,5,32,NV,.,.,.,.,-0.327,0.0814,-0.0976
2020,9,5,33,NH,.,.,.,.,-0.257,0.0543,-0.0558
2020,9,5,34,NJ,.,.,.,.,-0.333,0.0843,-0.091
2020,9,5,35,NM,.,.,.,.,-0.304,0.0714,-0.0824
2020,9,5,36,NY,.,.,.,.,-0.344,0.0771,-0.0822
2020,9,5,37,NC,.,.,.,.,-0.287,0.0586,-0.0656
2020,9,5,38,ND,.,.,.,.,-0.216,0.0243,-0.0232
2020,9,5,39,OH,.,.,.,.,-0.259,0.0429,-0.0444
2020,9,5,40,OK,.,.,.,.,-0.247,0.0443,-0.0506
2020,9,5,41,OR,.,.,.,.,-0.316,0.0571,-0.0635
2020,9,5,42,PA,.,.,.,.,-0.303,0.06,-0.0634
2020,9,5,44,RI,.,.,.,.,-0.276,0.06,-0.0633
2020,9,5,45,SC,.,.,.,.,-0.261,0.0471,-0.0534
2020,9,5,46,SD,.,.,.,.,-0.203,0.02,-0.0196
2020,9,5,47,TN,.,.,.,.,-0.261,0.0457,-0.0526
2020,9,5,48,TX,.,.,.,.,-0.324,0.0886,-0.104
2020,9,5,49,UT,.,.,.,.,-0.314,0.05,-0.0552
2020,9,5,50,VT,.,.,.,.,-0.286,0.0514,-0.0543
2020,9,5,51,VA,.,.,.,.,-0.33,0.0786,-0.0868
2020,9,5,53,WA,.,.,.,.,-0.356,0.0729,-0.0799
2020,9,5,54,WV,.,.,.,.,-0.244,0.0357,-0.037
2020,9,5,55,WI,.,.,.,.,-0.246,0.0457,-0.0445
2020,9,5,56,WY,.,.,.,.,-0.194,0.00714,-0.0058
2020,9,6,1,AL,.,.,.,.,-0.256,0.0429,-0.0476
2020,9,6,2,AK,.,.,.,.,-0.237,0.0371,-0.0345
2020,9,6,4,AZ,.,.,.,.,-0.344,0.0829,-0.0963
2020,9,6,5,AR,.,.,.,.,-0.249,0.0343,-0.0375
2020,9,6,6,CA,.,.,.,.,-0.367,0.107,-0.126
2020,9,6,8,CO,.,.,.,.,-0.319,0.0643,-0.071
2020,9,6,9,CT,.,.,.,.,-0.301,0.0614,-0.0649
2020,9,6,10,DE,.,.,.,.,-0.281,0.0629,-0.0669
2020,9,6,11,DC,.,.,.,.,-0.496,0.141,-0.157
2020,9,6,12,FL,.,.,.,.,-0.321,0.0743,-0.0878
2020,9,6,13,GA,.,.,.,.,-0.311,0.0643,-0.0726
2020,9,6,15,HI,.,.,.,.,-0.403,0.154,-0.189
2020,9,6,16,ID,.,.,.,.,-0.256,0.0171,-0.0141
2020,9,6,17,IL,.,.,.,.,-0.304,0.0657,-0.0705
2020,9,6,18,IN,.,.,.,.,-0.247,0.0271,-0.0254
2020,9,6,19,IA,.,.,.,.,-0.24,0.0286,-0.0268
2020,9,6,20,KS,.,.,.,.,-0.267,0.0357,-0.0382
2020,9,6,21,KY,.,.,.,.,-0.276,0.0457,-0.0461
2020,9,6,22,LA,.,.,.,.,-0.304,0.0357,-0.0407
2020,9,6,23,ME,.,.,.,.,-0.226,0.0271,-0.0222
2020,9,6,24,MD,.,.,.,.,-0.35,0.0971,-0.106
2020,9,6,25,MA,.,.,.,.,-0.349,0.0814,-0.0881
2020,9,6,26,MI,.,.,.,.,-0.293,0.0471,-0.0467
2020,9,6,27,MN,.,.,.,.,-0.301,0.0614,-0.0629
2020,9,6,28,MS,.,.,.,.,-0.243,0.0314,-0.0357
2020,9,6,29,MO,.,.,.,.,-0.254,0.0357,-0.0364
2020,9,6,30,MT,.,.,.,.,-0.207,0.00429,0.00153
2020,9,6,31,NE,.,.,.,.,-0.244,0.0314,-0.0304
2020,9,6,32,NV,.,.,.,.,-0.33,0.08,-0.0947
2020,9,6,33,NH,.,.,.,.,-0.261,0.0529,-0.0529
2020,9,6,34,NJ,.,.,.,.,-0.334,0.0829,-0.0881
2020,9,6,35,NM,.,.,.,.,-0.31,0.07,-0.0795
2020,9,6,36,NY,.,.,.,.,-0.347,0.0771,-0.0822
2020,9,6,37,NC,.,.,.,.,-0.293,0.0571,-0.0627
2020,9,6,38,ND,.,.,.,.,-0.221,0.0229,-0.0203
2020,9,6,39,OH,.,.,.,.,-0.269,0.04,-0.0386
2020,9,6,40,OK,.,.,.,.,-0.254,0.0414,-0.0448
2020,9,6,41,OR,.,.,.,.,-0.321,0.0571,-0.0635
2020,9,6,42,PA,.,.,.,.,-0.309,0.0586,-0.0604
2020,9,6,44,RI,.,.,.,.,-0.281,0.0586,-0.0604
2020,9,6,45,SC,.,.,.,.,-0.267,0.0457,-0.0505
2020,9,6,46,SD,.,.,.,.,-0.211,0.0157,-0.0109
2020,9,6,47,TN,.,.,.,.,-0.267,0.0414,-0.0439
2020,9,6,48,TX,.,.,.,.,-0.329,0.0857,-0.0982
2020,9,6,49,UT,.,.,.,.,-0.321,0.0486,-0.0523
2020,9,6,50,VT,.,.,.,.,-0.289,0.0486,-0.0485
2020,9,6,51,VA,.,.,.,.,-0.336,0.0771,-0.0839
2020,9,6,53,WA,.,.,.,.,-0.36,0.0714,-0.077
2020,9,6,54,WV,.,.,.,.,-0.25,0.0329,-0.0312
2020,9,6,55,WI,.,.,.,.,-0.257,0.0471,-0.0474
2020,9,6,56,WY,.,.,.,.,-0.201,0.00429,0.000011
2020,9,7,1,AL,.,.,.,.,-0.316,0.0557,-0.0629
2020,9,7,2,AK,.,.,.,.,-0.293,0.0471,-0.0464
2020,9,7,4,AZ,.,.,.,.,-0.389,0.0914,-0.106
2020,9,7,5,AR,.,.,.,.,-0.307,0.0471,-0.0527
2020,9,7,6,CA,.,.,.,.,-0.411,0.116,-0.136
2020,9,7,8,CO,.,.,.,.,-0.37,0.0729,-0.0811
2020,9,7,9,CT,.,.,.,.,-0.351,0.0729,-0.0784
2020,9,7,10,DE,.,.,.,.,-0.33,0.0729,-0.0788
2020,9,7,11,DC,.,.,.,.,-0.516,0.139,-0.153
2020,9,7,12,FL,.,.,.,.,-0.369,0.0857,-0.101
2020,9,7,13,GA,.,.,.,.,-0.364,0.0743,-0.0844
2020,9,7,15,HI,.,.,.,.,-0.451,0.167,-0.205
2020,9,7,16,ID,.,.,.,.,-0.319,0.0271,-0.026
2020,9,7,17,IL,.,.,.,.,-0.357,0.0771,-0.084
2020,9,7,18,IN,.,.,.,.,-0.314,0.0443,-0.0457
2020,9,7,19,IA,.,.,.,.,-0.304,0.0429,-0.0437
2020,9,7,20,KS,.,.,.,.,-0.329,0.0486,-0.0534
2020,9,7,21,KY,.,.,.,.,-0.33,0.0571,-0.0596
2020,9,7,22,LA,.,.,.,.,-0.351,0.05,-0.0576
2020,9,7,23,ME,.,.,.,.,-0.28,0.0371,-0.034
2020,9,7,24,MD,.,.,.,.,-0.391,0.104,-0.114
2020,9,7,25,MA,.,.,.,.,-0.391,0.09,-0.0983
2020,9,7,26,MI,.,.,.,.,-0.35,0.06,-0.0619
2020,9,7,27,MN,.,.,.,.,-0.356,0.0729,-0.0764
2020,9,7,28,MS,.,.,.,.,-0.304,0.0457,-0.0526
2020,9,7,29,MO,.,.,.,.,-0.31,0.0471,-0.05
2020,9,7,30,MT,.,.,.,.,-0.271,0.02,-0.0171
2020,9,7,31,NE,.,.,.,.,-0.311,0.0471,-0.049
2020,9,7,32,NV,.,.,.,.,-0.371,0.0886,-0.105
2020,9,7,33,NH,.,.,.,.,-0.319,0.0643,-0.0665
2020,9,7,34,NJ,.,.,.,.,-0.379,0.0929,-0.1
2020,9,7,35,NM,.,.,.,.,-0.359,0.0771,-0.088
2020,9,7,36,NY,.,.,.,.,-0.387,0.0871,-0.094
2020,9,7,37,NC,.,.,.,.,-0.343,0.0657,-0.0729
2020,9,7,38,ND,.,.,.,.,-0.289,0.04,-0.0406
2020,9,7,39,OH,.,.,.,.,-0.329,0.0557,-0.0573
2020,9,7,40,OK,.,.,.,.,-0.311,0.0543,-0.06
2020,9,7,41,OR,.,.,.,.,-0.367,0.0657,-0.0736
2020,9,7,42,PA,.,.,.,.,-0.359,0.0686,-0.0723
2020,9,7,44,RI,.,.,.,.,-0.333,0.0686,-0.0722
2020,9,7,45,SC,.,.,.,.,-0.321,0.0586,-0.0657
2020,9,7,46,SD,.,.,.,.,-0.281,0.0343,-0.0329
2020,9,7,47,TN,.,.,.,.,-0.324,0.0529,-0.0575
2020,9,7,48,TX,.,.,.,.,-0.376,0.0971,-0.112
2020,9,7,49,UT,.,.,.,.,-0.377,0.0571,-0.0624
2020,9,7,50,VT,.,.,.,.,-0.343,0.06,-0.062
2020,9,7,51,VA,.,.,.,.,-0.381,0.0843,-0.0923
2020,9,7,53,WA,.,.,.,.,-0.404,0.0786,-0.0855
2020,9,7,54,WV,.,.,.,.,-0.299,0.0414,-0.0414
2020,9,7,55,WI,.,.,.,.,-0.32,0.0586,-0.0609
2020,9,7,56,WY,.,.,.,.,-0.266,0.0186,-0.0169
2020,9,8,1,AL,.,.,.,.,-0.259,0.0414,-0.0462
2020,9,8,2,AK,.,.,.,.,-0.24,0.0371,-0.0345
2020,9,8,4,AZ,.,.,.,.,-0.347,0.0829,-0.0963
2020,9,8,5,AR,.,.,.,.,-0.249,0.0314,-0.0347
2020,9,8,6,CA,.,.,.,.,-0.37,0.107,-0.126
2020,9,8,8,CO,.,.,.,.,-0.326,0.0714,-0.0779
2020,9,8,9,CT,.,.,.,.,-0.303,0.0614,-0.0649
2020,9,8,10,DE,.,.,.,.,-0.284,0.0629,-0.0669
2020,9,8,11,DC,.,.,.,.,-0.497,0.141,-0.157
2020,9,8,12,FL,.,.,.,.,-0.323,0.0743,-0.0878
2020,9,8,13,GA,.,.,.,.,-0.314,0.0643,-0.0726
2020,9,8,15,HI,.,.,.,.,-0.404,0.154,-0.189
2020,9,8,16,ID,.,.,.,.,-0.259,0.0171,-0.0141
2020,9,8,17,IL,.,.,.,.,-0.309,0.0671,-0.0719
2020,9,8,18,IN,.,.,.,.,-0.25,0.0271,-0.0254
2020,9,8,19,IA,.,.,.,.,-0.243,0.0314,-0.0296
2020,9,8,20,KS,.,.,.,.,-0.27,0.0371,-0.0396
2020,9,8,21,KY,.,.,.,.,-0.279,0.0457,-0.0461
2020,9,8,22,LA,.,.,.,.,-0.304,0.0371,-0.0421
2020,9,8,23,ME,.,.,.,.,-0.227,0.0271,-0.0222
2020,9,8,24,MD,.,.,.,.,-0.353,0.0971,-0.106
2020,9,8,25,MA,.,.,.,.,-0.35,0.0814,-0.0881
2020,9,8,26,MI,.,.,.,.,-0.297,0.05,-0.0495
2020,9,8,27,MN,.,.,.,.,-0.304,0.0629,-0.0643
2020,9,8,28,MS,.,.,.,.,-0.246,0.0314,-0.0357
2020,9,8,29,MO,.,.,.,.,-0.257,0.0357,-0.0364
2020,9,8,30,MT,.,.,.,.,-0.207,0.00429,0.00153
2020,9,8,31,NE,.,.,.,.,-0.247,0.0357,-0.0345
2020,9,8,32,NV,.,.,.,.,-0.334,0.0814,-0.0961
2020,9,8,33,NH,.,.,.,.,-0.264,0.0514,-0.0515
2020,9,8,34,NJ,.,.,.,.,-0.336,0.0814,-0.0867
2020,9,8,35,NM,.,.,.,.,-0.313,0.07,-0.0795
2020,9,8,36,NY,.,.,.,.,-0.349,0.0757,-0.0808
2020,9,8,37,NC,.,.,.,.,-0.296,0.0557,-0.0613
2020,9,8,38,ND,.,.,.,.,-0.224,0.0229,-0.0203
2020,9,8,39,OH,.,.,.,.,-0.271,0.04,-0.0386
2020,9,8,40,OK,.,.,.,.,-0.256,0.0386,-0.042
2020,9,8,41,OR,.,.,.,.,-0.329,0.0571,-0.0635
2020,9,8,42,PA,.,.,.,.,-0.311,0.0586,-0.0604
2020,9,8,44,RI,.,.,.,.,-0.286,0.0586,-0.0604
2020,9,8,45,SC,.,.,.,.,-0.27,0.0443,-0.0491
2020,9,8,46,SD,.,.,.,.,-0.214,0.0186,-0.0137
2020,9,8,47,TN,.,.,.,.,-0.269,0.04,-0.0425
2020,9,8,48,TX,.,.,.,.,-0.33,0.0857,-0.0982
2020,9,8,49,UT,.,.,.,.,-0.33,0.0514,-0.0551
2020,9,8,50,VT,.,.,.,.,-0.29,0.0486,-0.0485
2020,9,8,51,VA,.,.,.,.,-0.339,0.0771,-0.0839
2020,9,8,53,WA,.,.,.,.,-0.364,0.0714,-0.077
2020,9,8,54,WV,.,.,.,.,-0.253,0.0314,-0.0298
2020,9,8,55,WI,.,.,.,.,-0.26,0.0486,-0.0488
2020,9,8,56,WY,.,.,.,.,-0.211,0.0114,-0.00696
2020,9,9,1,AL,.,.,.,.,-0.26,0.0386,-0.043
2020,9,9,2,AK,.,.,.,.,-0.239,0.0357,-0.0329
2020,9,9,4,AZ,.,.,.,.,-0.349,0.0814,-0.0947
2020,9,9,5,AR,.,.,.,.,-0.247,0.0286,-0.0315
2020,9,9,6,CA,.,.,.,.,-0.371,0.107,-0.126
2020,9,9,8,CO,.,.,.,.,-0.33,0.0771,-0.0843
2020,9,9,9,CT,.,.,.,.,-0.3,0.0571,-0.0601
2020,9,9,10,DE,.,.,.,.,-0.287,0.0629,-0.0669
2020,9,9,11,DC,.,.,.,.,-0.499,0.143,-0.158
2020,9,9,12,FL,.,.,.,.,-0.323,0.0743,-0.0878
2020,9,9,13,GA,.,.,.,.,-0.314,0.0643,-0.0726
2020,9,9,15,HI,.,.,.,.,-0.406,0.154,-0.189
2020,9,9,16,ID,.,.,.,.,-0.257,0.0157,-0.0125
2020,9,9,17,IL,.,.,.,.,-0.31,0.0686,-0.0735
2020,9,9,18,IN,.,.,.,.,-0.251,0.0271,-0.0254
2020,9,9,19,IA,.,.,.,.,-0.244,0.0343,-0.0328
2020,9,9,20,KS,.,.,.,.,-0.271,0.04,-0.0428
2020,9,9,21,KY,.,.,.,.,-0.28,0.0443,-0.0445
2020,9,9,22,LA,.,.,.,.,-0.303,0.0371,-0.0421
2020,9,9,23,ME,.,.,.,.,-0.227,0.0243,-0.019
2020,9,9,24,MD,.,.,.,.,-0.354,0.0971,-0.106
2020,9,9,25,MA,.,.,.,.,-0.349,0.0786,-0.0849
2020,9,9,26,MI,.,.,.,.,-0.299,0.0514,-0.0511
2020,9,9,27,MN,.,.,.,.,-0.306,0.0643,-0.0659
2020,9,9,28,MS,.,.,.,.,-0.246,0.03,-0.0341
2020,9,9,29,MO,.,.,.,.,-0.257,0.0357,-0.0364
2020,9,9,30,MT,.,.,.,.,-0.206,0.00286,0.00313
2020,9,9,31,NE,.,.,.,.,-0.247,0.04,-0.0393
2020,9,9,32,NV,.,.,.,.,-0.334,0.08,-0.0945
2020,9,9,33,NH,.,.,.,.,-0.263,0.0486,-0.0483
2020,9,9,34,NJ,.,.,.,.,-0.336,0.0814,-0.0867
2020,9,9,35,NM,.,.,.,.,-0.316,0.0729,-0.0827
2020,9,9,36,NY,.,.,.,.,-0.347,0.0729,-0.0776
2020,9,9,37,NC,.,.,.,.,-0.296,0.0557,-0.0613
2020,9,9,38,ND,.,.,.,.,-0.224,0.0214,-0.0187
2020,9,9,39,OH,.,.,.,.,-0.271,0.0386,-0.037
2020,9,9,40,OK,.,.,.,.,-0.257,0.0386,-0.042
2020,9,9,41,OR,.,.,.,.,-0.337,0.0586,-0.0651
2020,9,9,42,PA,.,.,.,.,-0.31,0.0571,-0.0588
2020,9,9,44,RI,.,.,.,.,-0.284,0.0557,-0.0572
2020,9,9,45,SC,.,.,.,.,-0.27,0.0443,-0.0491
2020,9,9,46,SD,.,.,.,.,-0.213,0.02,-0.0153
2020,9,9,47,TN,.,.,.,.,-0.269,0.0386,-0.0409
2020,9,9,48,TX,.,.,.,.,-0.33,0.0857,-0.0982
2020,9,9,49,UT,.,.,.,.,-0.333,0.05,-0.0535
2020,9,9,50,VT,.,.,.,.,-0.289,0.0457,-0.0453
2020,9,9,51,VA,.,.,.,.,-0.34,0.08,-0.0871
2020,9,9,53,WA,.,.,.,.,-0.364,0.0714,-0.077
2020,9,9,54,WV,.,.,.,.,-0.253,0.0286,-0.0266
2020,9,9,55,WI,.,.,.,.,-0.261,0.0514,-0.052
2020,9,9,56,WY,.,.,.,.,-0.21,0.0129,-0.00856
2020,9,10,1,AL,.,.,.,.,-0.261,0.0371,-0.0416
2020,9,10,2,AK,.,.,.,.,-0.239,0.0329,-0.0301
2020,9,10,4,AZ,.,.,.,.,-0.349,0.08,-0.0933
2020,9,10,5,AR,.,.,.,.,-0.249,0.0286,-0.0315
2020,9,10,6,CA,.,.,.,.,-0.371,0.109,-0.127
2020,9,10,8,CO,.,.,.,.,-0.33,0.08,-0.0872
2020,9,10,9,CT,.,.,.,.,-0.3,0.06,-0.0629
2020,9,10,10,DE,.,.,.,.,-0.29,0.0671,-0.0713
2020,9,10,11,DC,.,.,.,.,-0.501,0.147,-0.163
2020,9,10,12,FL,.,.,.,.,-0.323,0.0757,-0.0892
2020,9,10,13,GA,.,.,.,.,-0.314,0.0643,-0.0726
2020,9,10,15,HI,.,.,.,.,-0.406,0.154,-0.189
2020,9,10,16,ID,.,.,.,.,-0.256,0.0157,-0.0125
2020,9,10,17,IL,.,.,.,.,-0.31,0.07,-0.0749
2020,9,10,18,IN,.,.,.,.,-0.251,0.0271,-0.0254
2020,9,10,19,IA,.,.,.,.,-0.246,0.0371,-0.0356
2020,9,10,20,KS,.,.,.,.,-0.271,0.0443,-0.0471
2020,9,10,21,KY,.,.,.,.,-0.28,0.0414,-0.0416
2020,9,10,22,LA,.,.,.,.,-0.301,0.0386,-0.0435
2020,9,10,23,ME,.,.,.,.,-0.227,0.0229,-0.0175
2020,9,10,24,MD,.,.,.,.,-0.356,0.1,-0.109
2020,9,10,25,MA,.,.,.,.,-0.349,0.0814,-0.0878
2020,9,10,26,MI,.,.,.,.,-0.299,0.0529,-0.0525
2020,9,10,27,MN,.,.,.,.,-0.304,0.0643,-0.0659
2020,9,10,28,MS,.,.,.,.,-0.247,0.0286,-0.0327
2020,9,10,29,MO,.,.,.,.,-0.257,0.0371,-0.0379
2020,9,10,30,MT,.,.,.,.,-0.206,0.00143,0.00457
2020,9,10,31,NE,.,.,.,.,-0.249,0.0429,-0.0422
2020,9,10,32,NV,.,.,.,.,-0.334,0.08,-0.0945
2020,9,10,33,NH,.,.,.,.,-0.261,0.05,-0.0498
2020,9,10,34,NJ,.,.,.,.,-0.337,0.0843,-0.0896
2020,9,10,35,NM,.,.,.,.,-0.317,0.0743,-0.0842
2020,9,10,36,NY,.,.,.,.,-0.347,0.0743,-0.079
