year,month,day,statefips,State,RevenueChange
2020,8,11,36,NY,-0.316
2020,8,11,37,NC,-0.151
2020,8,11,38,ND,-0.202
2020,8,11,39,OH,-0.227
2020,8,11,40,OK,-0.229
2020,8,11,41,OR,-0.193
2020,8,11,42,PA,-0.152
2020,8,11,44,RI,-0.377
2020,8,11,45,SC,-0.172
2020,8,11,46,SD,-0.163
2020,8,11,47,TN,-0.215
2020,8,11,48,TX,-0.325
2020,8,11,49,UT,-0.22
2020,8,11,50,VT,-0.339
2020,8,11,51,VA,-0.199
2020,8,11,53,WA,-0.284
2020,8,11,54,WV,-0.165
2020,8,11,55,WI,-0.281
2020,8,11,56,WY,-0.215
2020,8,12,1,AL,-0.249
2020,8,12,2,AK,-0.365
2020,8,12,4,AZ,-0.236
2020,8,12,5,AR,-0.166
2020,8,12,6,CA,-0.288
2020,8,12,8,CO,-0.254
2020,8,12,9,CT,-0.313
2020,8,12,10,DE,-0.258
2020,8,12,11,DC,-0.55
2020,8,12,12,FL,-0.267
2020,8,12,13,GA,-0.228
2020,8,12,15,HI,-0.518
2020,8,12,16,ID,-0.113
2020,8,12,17,IL,-0.29
2020,8,12,18,IN,-0.232
2020,8,12,19,IA,-0.251
2020,8,12,20,KS,-0.163
2020,8,12,21,KY,-0.193
2020,8,12,22,LA,-0.298
2020,8,12,23,ME,-0.42
2020,8,12,24,MD,-0.256
2020,8,12,25,MA,-0.348
2020,8,12,26,MI,-0.244
2020,8,12,27,MN,-0.187
2020,8,12,28,MS,-0.0827
2020,8,12,29,MO,-0.21
2020,8,12,30,MT,-0.16
2020,8,12,31,NE,-0.0985
2020,8,12,32,NV,-0.32
2020,8,12,33,NH,-0.282
2020,8,12,34,NJ,-0.227
2020,8,12,35,NM,-0.314
2020,8,12,36,NY,-0.311
2020,8,12,37,NC,-0.137
2020,8,12,38,ND,-0.187
2020,8,12,39,OH,-0.211
2020,8,12,40,OK,-0.226
2020,8,12,41,OR,-0.189
2020,8,12,42,PA,-0.148
2020,8,12,44,RI,-0.351
2020,8,12,45,SC,-0.16
2020,8,12,46,SD,-0.158
2020,8,12,47,TN,-0.211
2020,8,12,48,TX,-0.321
2020,8,12,49,UT,-0.199
2020,8,12,50,VT,-0.334
2020,8,12,51,VA,-0.191
2020,8,12,53,WA,-0.281
2020,8,12,54,WV,-0.129
2020,8,12,55,WI,-0.275
2020,8,12,56,WY,-0.197
2020,8,13,1,AL,-0.254
2020,8,13,2,AK,-0.372
2020,8,13,4,AZ,-0.234
2020,8,13,5,AR,-0.161
2020,8,13,6,CA,-0.291
2020,8,13,8,CO,-0.256
2020,8,13,9,CT,-0.293
2020,8,13,10,DE,-0.249
2020,8,13,11,DC,-0.554
2020,8,13,12,FL,-0.266
2020,8,13,13,GA,-0.221
2020,8,13,15,HI,-0.522
2020,8,13,16,ID,-0.115
2020,8,13,17,IL,-0.288
2020,8,13,18,IN,-0.225
2020,8,13,19,IA,-0.259
2020,8,13,20,KS,-0.17
2020,8,13,21,KY,-0.192
2020,8,13,22,LA,-0.303
2020,8,13,23,ME,-0.422
2020,8,13,24,MD,-0.258
2020,8,13,25,MA,-0.346
2020,8,13,26,MI,-0.243
2020,8,13,27,MN,-0.201
2020,8,13,28,MS,-0.106
2020,8,13,29,MO,-0.216
2020,8,13,30,MT,-0.155
2020,8,13,31,NE,-0.096
2020,8,13,32,NV,-0.314
2020,8,13,33,NH,-0.248
2020,8,13,34,NJ,-0.22
2020,8,13,35,NM,-0.3
2020,8,13,36,NY,-0.308
2020,8,13,37,NC,-0.131
2020,8,13,38,ND,-0.187
2020,8,13,39,OH,-0.208
2020,8,13,40,OK,-0.227
2020,8,13,41,OR,-0.193
2020,8,13,42,PA,-0.147
2020,8,13,44,RI,-0.341
2020,8,13,45,SC,-0.162
2020,8,13,46,SD,-0.161
2020,8,13,47,TN,-0.207
2020,8,13,48,TX,-0.324
2020,8,13,49,UT,-0.201
2020,8,13,50,VT,-0.333
2020,8,13,51,VA,-0.187
2020,8,13,53,WA,-0.285
2020,8,13,54,WV,-0.141
2020,8,13,55,WI,-0.276
2020,8,13,56,WY,-0.201
2020,8,14,1,AL,-0.254
2020,8,14,2,AK,-0.385
2020,8,14,4,AZ,-0.235
2020,8,14,5,AR,-0.16
2020,8,14,6,CA,-0.293
2020,8,14,8,CO,-0.258
2020,8,14,9,CT,-0.282
2020,8,14,10,DE,-0.237
2020,8,14,11,DC,-0.549
2020,8,14,12,FL,-0.262
2020,8,14,13,GA,-0.22
2020,8,14,15,HI,-0.524
2020,8,14,16,ID,-0.14
2020,8,14,17,IL,-0.286
2020,8,14,18,IN,-0.228
2020,8,14,19,IA,-0.262
2020,8,14,20,KS,-0.159
2020,8,14,21,KY,-0.195
2020,8,14,22,LA,-0.292
2020,8,14,23,ME,-0.419
2020,8,14,24,MD,-0.258
2020,8,14,25,MA,-0.353
2020,8,14,26,MI,-0.246
2020,8,14,27,MN,-0.211
2020,8,14,28,MS,-0.121
2020,8,14,29,MO,-0.218
2020,8,14,30,MT,-0.144
2020,8,14,31,NE,-0.0996
2020,8,14,32,NV,-0.313
2020,8,14,33,NH,-0.228
2020,8,14,34,NJ,-0.213
2020,8,14,35,NM,-0.303
2020,8,14,36,NY,-0.306
2020,8,14,37,NC,-0.137
2020,8,14,38,ND,-0.185
2020,8,14,39,OH,-0.21
2020,8,14,40,OK,-0.226
2020,8,14,41,OR,-0.193
2020,8,14,42,PA,-0.149
2020,8,14,44,RI,-0.348
2020,8,14,45,SC,-0.161
2020,8,14,46,SD,-0.15
2020,8,14,47,TN,-0.216
2020,8,14,48,TX,-0.32
2020,8,14,49,UT,-0.186
2020,8,14,50,VT,-0.309
2020,8,14,51,VA,-0.191
2020,8,14,53,WA,-0.29
2020,8,14,54,WV,-0.137
2020,8,14,55,WI,-0.28
2020,8,14,56,WY,-0.199
2020,8,15,1,AL,-0.263
2020,8,15,2,AK,-0.401
2020,8,15,4,AZ,-0.246
2020,8,15,5,AR,-0.16
2020,8,15,6,CA,-0.305
2020,8,15,8,CO,-0.266
2020,8,15,9,CT,-0.279
2020,8,15,10,DE,-0.263
2020,8,15,11,DC,-0.545
2020,8,15,12,FL,-0.267
2020,8,15,13,GA,-0.224
2020,8,15,15,HI,-0.528
2020,8,15,16,ID,-0.158
2020,8,15,17,IL,-0.299
2020,8,15,18,IN,-0.23
2020,8,15,19,IA,-0.281
2020,8,15,20,KS,-0.176
2020,8,15,21,KY,-0.191
2020,8,15,22,LA,-0.295
2020,8,15,23,ME,-0.417
2020,8,15,24,MD,-0.265
2020,8,15,25,MA,-0.366
2020,8,15,26,MI,-0.252
2020,8,15,27,MN,-0.227
2020,8,15,28,MS,-0.149
2020,8,15,29,MO,-0.228
2020,8,15,30,MT,-0.171
2020,8,15,31,NE,-0.0778
2020,8,15,32,NV,-0.312
2020,8,15,33,NH,-0.214
2020,8,15,34,NJ,-0.225
2020,8,15,35,NM,-0.319
2020,8,15,36,NY,-0.317
2020,8,15,37,NC,-0.149
2020,8,15,38,ND,-0.196
2020,8,15,39,OH,-0.217
2020,8,15,40,OK,-0.253
2020,8,15,41,OR,-0.204
2020,8,15,42,PA,-0.163
2020,8,15,44,RI,-0.346
2020,8,15,45,SC,-0.174
2020,8,15,46,SD,-0.165
2020,8,15,47,TN,-0.22
2020,8,15,48,TX,-0.327
2020,8,15,49,UT,-0.203
2020,8,15,50,VT,-0.329
2020,8,15,51,VA,-0.208
2020,8,15,53,WA,-0.298
2020,8,15,54,WV,-0.15
2020,8,15,55,WI,-0.284
2020,8,15,56,WY,-0.214
2020,8,16,1,AL,-0.262
2020,8,16,2,AK,-0.392
2020,8,16,4,AZ,-0.251
2020,8,16,5,AR,-0.156
2020,8,16,6,CA,-0.306
2020,8,16,8,CO,-0.269
2020,8,16,9,CT,-0.285
2020,8,16,10,DE,-0.272
2020,8,16,11,DC,-0.551
2020,8,16,12,FL,-0.269
2020,8,16,13,GA,-0.218
2020,8,16,15,HI,-0.519
2020,8,16,16,ID,-0.157
2020,8,16,17,IL,-0.302
2020,8,16,18,IN,-0.232
2020,8,16,19,IA,-0.28
2020,8,16,20,KS,-0.179
2020,8,16,21,KY,-0.188
2020,8,16,22,LA,-0.29
2020,8,16,23,ME,-0.426
2020,8,16,24,MD,-0.267
2020,8,16,25,MA,-0.367
2020,8,16,26,MI,-0.253
2020,8,16,27,MN,-0.225
2020,8,16,28,MS,-0.166
2020,8,16,29,MO,-0.228
2020,8,16,30,MT,-0.165
2020,8,16,31,NE,-0.0777
2020,8,16,32,NV,-0.301
2020,8,16,33,NH,-0.195
2020,8,16,34,NJ,-0.232
2020,8,16,35,NM,-0.324
2020,8,16,36,NY,-0.317
2020,8,16,37,NC,-0.146
2020,8,16,38,ND,-0.204
2020,8,16,39,OH,-0.222
2020,8,16,40,OK,-0.263
2020,8,16,41,OR,-0.206
2020,8,16,42,PA,-0.166
2020,8,16,44,RI,-0.348
2020,8,16,45,SC,-0.182
2020,8,16,46,SD,-0.169
2020,8,16,47,TN,-0.216
2020,8,16,48,TX,-0.326
2020,8,16,49,UT,-0.208
2020,8,16,50,VT,-0.335
2020,8,16,51,VA,-0.216
2020,8,16,53,WA,-0.294
2020,8,16,54,WV,-0.164
2020,8,16,55,WI,-0.282
2020,8,16,56,WY,-0.219
2020,8,17,1,AL,-0.261
2020,8,17,2,AK,-0.386
2020,8,17,4,AZ,-0.253
2020,8,17,5,AR,-0.159
2020,8,17,6,CA,-0.308
2020,8,17,8,CO,-0.267
2020,8,17,9,CT,-0.291
2020,8,17,10,DE,-0.276
2020,8,17,11,DC,-0.554
2020,8,17,12,FL,-0.268
2020,8,17,13,GA,-0.218
2020,8,17,15,HI,-0.513
2020,8,17,16,ID,-0.164
2020,8,17,17,IL,-0.289
2020,8,17,18,IN,-0.224
2020,8,17,19,IA,-0.255
2020,8,17,20,KS,-0.172
2020,8,17,21,KY,-0.188
2020,8,17,22,LA,-0.296
2020,8,17,23,ME,-0.423
2020,8,17,24,MD,-0.259
2020,8,17,25,MA,-0.408
2020,8,17,26,MI,-0.251
2020,8,17,27,MN,-0.233
2020,8,17,28,MS,-0.173
2020,8,17,29,MO,-0.221
2020,8,17,30,MT,-0.161
2020,8,17,31,NE,-0.0838
2020,8,17,32,NV,-0.286
2020,8,17,33,NH,-0.194
2020,8,17,34,NJ,-0.233
2020,8,17,35,NM,-0.322
2020,8,17,36,NY,-0.316
2020,8,17,37,NC,-0.145
2020,8,17,38,ND,-0.201
2020,8,17,39,OH,-0.216
2020,8,17,40,OK,-0.265
2020,8,17,41,OR,-0.206
2020,8,17,42,PA,-0.163
2020,8,17,44,RI,-0.34
2020,8,17,45,SC,-0.18
2020,8,17,46,SD,-0.157
2020,8,17,47,TN,-0.221
2020,8,17,48,TX,-0.324
2020,8,17,49,UT,-0.214
2020,8,17,50,VT,-0.355
2020,8,17,51,VA,-0.223
2020,8,17,53,WA,-0.294
2020,8,17,54,WV,-0.154
2020,8,17,55,WI,-0.279
2020,8,17,56,WY,-0.222
2020,8,18,1,AL,-0.27
2020,8,18,2,AK,-0.38
2020,8,18,4,AZ,-0.255
2020,8,18,5,AR,-0.161
2020,8,18,6,CA,-0.31
2020,8,18,8,CO,-0.26
2020,8,18,9,CT,-0.283
2020,8,18,10,DE,-0.27
2020,8,18,11,DC,-0.556
2020,8,18,12,FL,-0.263
2020,8,18,13,GA,-0.213
2020,8,18,15,HI,-0.508
2020,8,18,16,ID,-0.163
2020,8,18,17,IL,-0.284
2020,8,18,18,IN,-0.217
2020,8,18,19,IA,-0.218
2020,8,18,20,KS,-0.169
2020,8,18,21,KY,-0.187
2020,8,18,22,LA,-0.295
2020,8,18,23,ME,-0.411
2020,8,18,24,MD,-0.256
2020,8,18,25,MA,-0.421
2020,8,18,26,MI,-0.249
2020,8,18,27,MN,-0.229
2020,8,18,28,MS,-0.204
2020,8,18,29,MO,-0.212
2020,8,18,30,MT,-0.16
2020,8,18,31,NE,-0.0905
2020,8,18,32,NV,-0.278
2020,8,18,33,NH,-0.202
2020,8,18,34,NJ,-0.232
2020,8,18,35,NM,-0.324
2020,8,18,36,NY,-0.313
2020,8,18,37,NC,-0.142
2020,8,18,38,ND,-0.186
2020,8,18,39,OH,-0.216
2020,8,18,40,OK,-0.264
2020,8,18,41,OR,-0.207
2020,8,18,42,PA,-0.169
2020,8,18,44,RI,-0.337
2020,8,18,45,SC,-0.181
2020,8,18,46,SD,-0.152
2020,8,18,47,TN,-0.218
2020,8,18,48,TX,-0.321
2020,8,18,49,UT,-0.222
2020,8,18,50,VT,-0.353
2020,8,18,51,VA,-0.227
2020,8,18,53,WA,-0.289
2020,8,18,54,WV,-0.168
2020,8,18,55,WI,-0.276
2020,8,18,56,WY,-0.218
2020,8,19,1,AL,-0.278
2020,8,19,2,AK,-0.382
2020,8,19,4,AZ,-0.251
2020,8,19,5,AR,-0.136
2020,8,19,6,CA,-0.316
2020,8,19,8,CO,-0.262
2020,8,19,9,CT,-0.291
2020,8,19,10,DE,-0.259
2020,8,19,11,DC,-0.548
2020,8,19,12,FL,-0.257
2020,8,19,13,GA,-0.212
2020,8,19,15,HI,-0.504
2020,8,19,16,ID,-0.156
2020,8,19,17,IL,-0.28
2020,8,19,18,IN,-0.208
2020,8,19,19,IA,-0.21
2020,8,19,20,KS,-0.169
2020,8,19,21,KY,-0.197
2020,8,19,22,LA,-0.29
2020,8,19,23,ME,-0.405
2020,8,19,24,MD,-0.249
2020,8,19,25,MA,-0.42
2020,8,19,26,MI,-0.242
2020,8,19,27,MN,-0.222
2020,8,19,28,MS,-0.259
2020,8,19,29,MO,-0.195
2020,8,19,30,MT,-0.156
2020,8,19,31,NE,-0.0946
2020,8,19,32,NV,-0.276
2020,8,19,33,NH,-0.21
2020,8,19,34,NJ,-0.231
2020,8,19,35,NM,-0.311
2020,8,19,36,NY,-0.308
2020,8,19,37,NC,-0.143
2020,8,19,38,ND,-0.2
2020,8,19,39,OH,-0.221
2020,8,19,40,OK,-0.267
2020,8,19,41,OR,-0.208
2020,8,19,42,PA,-0.172
2020,8,19,44,RI,-0.351
2020,8,19,45,SC,-0.19
2020,8,19,46,SD,-0.141
2020,8,19,47,TN,-0.215
2020,8,19,48,TX,-0.316
2020,8,19,49,UT,-0.225
2020,8,19,50,VT,-0.346
2020,8,19,51,VA,-0.229
2020,8,19,53,WA,-0.281
2020,8,19,54,WV,-0.183
2020,8,19,55,WI,-0.267
2020,8,19,56,WY,-0.207
2020,8,20,1,AL,-0.28
2020,8,20,2,AK,-0.377
2020,8,20,4,AZ,-0.254
2020,8,20,5,AR,-0.118
2020,8,20,6,CA,-0.316
2020,8,20,8,CO,-0.26
2020,8,20,9,CT,-0.283
2020,8,20,10,DE,-0.269
2020,8,20,11,DC,-0.54
2020,8,20,12,FL,-0.253
2020,8,20,13,GA,-0.217
2020,8,20,15,HI,-0.492
2020,8,20,16,ID,-0.161
2020,8,20,17,IL,-0.27
2020,8,20,18,IN,-0.214
2020,8,20,19,IA,-0.198
2020,8,20,20,KS,-0.162
2020,8,20,21,KY,-0.202
2020,8,20,22,LA,-0.293
2020,8,20,23,ME,-0.395
2020,8,20,24,MD,-0.236
2020,8,20,25,MA,-0.418
2020,8,20,26,MI,-0.246
2020,8,20,27,MN,-0.221
2020,8,20,28,MS,-0.235
2020,8,20,29,MO,-0.183
2020,8,20,30,MT,-0.129
2020,8,20,31,NE,-0.101
2020,8,20,32,NV,-0.279
2020,8,20,33,NH,-0.231
2020,8,20,34,NJ,-0.221
2020,8,20,35,NM,-0.319
2020,8,20,36,NY,-0.302
2020,8,20,37,NC,-0.145
2020,8,20,38,ND,-0.192
2020,8,20,39,OH,-0.224
2020,8,20,40,OK,-0.258
2020,8,20,41,OR,-0.209
2020,8,20,42,PA,-0.178
2020,8,20,44,RI,-0.355
2020,8,20,45,SC,-0.184
2020,8,20,46,SD,-0.154
2020,8,20,47,TN,-0.217
2020,8,20,48,TX,-0.31
2020,8,20,49,UT,-0.225
2020,8,20,50,VT,-0.338
2020,8,20,51,VA,-0.224
2020,8,20,53,WA,-0.281
2020,8,20,54,WV,-0.198
2020,8,20,55,WI,-0.263
2020,8,20,56,WY,-0.19
2020,8,21,1,AL,-0.28
2020,8,21,2,AK,-0.367
2020,8,21,4,AZ,-0.259
2020,8,21,5,AR,-0.111
2020,8,21,6,CA,-0.315
2020,8,21,8,CO,-0.252
2020,8,21,9,CT,-0.269
2020,8,21,10,DE,-0.285
2020,8,21,11,DC,-0.552
2020,8,21,12,FL,-0.252
2020,8,21,13,GA,-0.226
2020,8,21,15,HI,-0.492
2020,8,21,16,ID,-0.153
2020,8,21,17,IL,-0.261
2020,8,21,18,IN,-0.213
2020,8,21,19,IA,-0.199
2020,8,21,20,KS,-0.171
2020,8,21,21,KY,-0.201
2020,8,21,22,LA,-0.297
2020,8,21,23,ME,-0.397
2020,8,21,24,MD,-0.236
2020,8,21,25,MA,-0.413
2020,8,21,26,MI,-0.252
2020,8,21,27,MN,-0.216
2020,8,21,28,MS,-0.228
2020,8,21,29,MO,-0.18
2020,8,21,30,MT,-0.143
2020,8,21,31,NE,-0.102
2020,8,21,32,NV,-0.284
2020,8,21,33,NH,-0.233
2020,8,21,34,NJ,-0.227
2020,8,21,35,NM,-0.317
2020,8,21,36,NY,-0.3
2020,8,21,37,NC,-0.138
2020,8,21,38,ND,-0.191
2020,8,21,39,OH,-0.221
2020,8,21,40,OK,-0.259
2020,8,21,41,OR,-0.209
2020,8,21,42,PA,-0.178
2020,8,21,44,RI,-0.345
2020,8,21,45,SC,-0.181
2020,8,21,46,SD,-0.17
2020,8,21,47,TN,-0.216
2020,8,21,48,TX,-0.311
2020,8,21,49,UT,-0.227
2020,8,21,50,VT,-0.356
2020,8,21,51,VA,-0.222
2020,8,21,53,WA,-0.274
2020,8,21,54,WV,-0.195
2020,8,21,55,WI,-0.251
2020,8,21,56,WY,-0.173
2020,8,22,1,AL,-0.275
2020,8,22,2,AK,-0.36
2020,8,22,4,AZ,-0.257
2020,8,22,5,AR,-0.11
2020,8,22,6,CA,-0.306
2020,8,22,8,CO,-0.25
2020,8,22,9,CT,-0.271
2020,8,22,10,DE,-0.277
2020,8,22,11,DC,-0.556
2020,8,22,12,FL,-0.242
2020,8,22,13,GA,-0.216
2020,8,22,15,HI,-0.486
2020,8,22,16,ID,-0.14
2020,8,22,17,IL,-0.25
2020,8,22,18,IN,-0.21
2020,8,22,19,IA,-0.187
2020,8,22,20,KS,-0.154
2020,8,22,21,KY,-0.197
2020,8,22,22,LA,-0.288
2020,8,22,23,ME,-0.395
2020,8,22,24,MD,-0.226
2020,8,22,25,MA,-0.407
2020,8,22,26,MI,-0.249
2020,8,22,27,MN,-0.206
2020,8,22,28,MS,-0.21
2020,8,22,29,MO,-0.167
2020,8,22,30,MT,-0.134
2020,8,22,31,NE,-0.109
2020,8,22,32,NV,-0.29
2020,8,22,33,NH,-0.231
2020,8,22,34,NJ,-0.22
2020,8,22,35,NM,-0.318
2020,8,22,36,NY,-0.294
2020,8,22,37,NC,-0.124
2020,8,22,38,ND,-0.192
2020,8,22,39,OH,-0.215
2020,8,22,40,OK,-0.24
2020,8,22,41,OR,-0.195
2020,8,22,42,PA,-0.173
2020,8,22,44,RI,-0.337
2020,8,22,45,SC,-0.167
2020,8,22,46,SD,-0.168
2020,8,22,47,TN,-0.202
2020,8,22,48,TX,-0.307
2020,8,22,49,UT,-0.214
2020,8,22,50,VT,-0.363
2020,8,22,51,VA,-0.213
2020,8,22,53,WA,-0.267
2020,8,22,54,WV,-0.194
2020,8,22,55,WI,-0.244
2020,8,22,56,WY,-0.159
2020,8,23,1,AL,-0.268
2020,8,23,2,AK,-0.36
2020,8,23,4,AZ,-0.251
2020,8,23,5,AR,-0.106
2020,8,23,6,CA,-0.305
2020,8,23,8,CO,-0.254
2020,8,23,9,CT,-0.275
2020,8,23,10,DE,-0.278
2020,8,23,11,DC,-0.555
2020,8,23,12,FL,-0.238
2020,8,23,13,GA,-0.216
2020,8,23,15,HI,-0.488
2020,8,23,16,ID,-0.132
2020,8,23,17,IL,-0.248
2020,8,23,18,IN,-0.202
2020,8,23,19,IA,-0.181
2020,8,23,20,KS,-0.16
2020,8,23,21,KY,-0.187
2020,8,23,22,LA,-0.291
2020,8,23,23,ME,-0.395
2020,8,23,24,MD,-0.225
2020,8,23,25,MA,-0.403
2020,8,23,26,MI,-0.245
2020,8,23,27,MN,-0.206
2020,8,23,28,MS,-0.2
2020,8,23,29,MO,-0.158
2020,8,23,30,MT,-0.128
2020,8,23,31,NE,-0.118
2020,8,23,32,NV,-0.3
2020,8,23,33,NH,-0.243
2020,8,23,34,NJ,-0.216
2020,8,23,35,NM,-0.307
2020,8,23,36,NY,-0.29
2020,8,23,37,NC,-0.125
2020,8,23,38,ND,-0.168
2020,8,23,39,OH,-0.21
2020,8,23,40,OK,-0.232
2020,8,23,41,OR,-0.184
2020,8,23,42,PA,-0.176
2020,8,23,44,RI,-0.336
2020,8,23,45,SC,-0.158
2020,8,23,46,SD,-0.163
2020,8,23,47,TN,-0.195
2020,8,23,48,TX,-0.305
2020,8,23,49,UT,-0.21
2020,8,23,50,VT,-0.38
2020,8,23,51,VA,-0.21
2020,8,23,53,WA,-0.261
2020,8,23,54,WV,-0.176
2020,8,23,55,WI,-0.246
2020,8,23,56,WY,-0.157
2020,8,24,1,AL,-0.28
2020,8,24,2,AK,-0.359
2020,8,24,4,AZ,-0.259
2020,8,24,5,AR,-0.116
2020,8,24,6,CA,-0.306
2020,8,24,8,CO,-0.261
2020,8,24,9,CT,-0.286
2020,8,24,10,DE,-0.269
2020,8,24,11,DC,-0.551
2020,8,24,12,FL,-0.243
2020,8,24,13,GA,-0.217
2020,8,24,15,HI,-0.488
2020,8,24,16,ID,-0.137
2020,8,24,17,IL,-0.251
2020,8,24,18,IN,-0.218
2020,8,24,19,IA,-0.172
2020,8,24,20,KS,-0.168
2020,8,24,21,KY,-0.187
2020,8,24,22,LA,-0.308
2020,8,24,23,ME,-0.393
2020,8,24,24,MD,-0.238
2020,8,24,25,MA,-0.366
2020,8,24,26,MI,-0.248
2020,8,24,27,MN,-0.206
2020,8,24,28,MS,-0.205
2020,8,24,29,MO,-0.163
2020,8,24,30,MT,-0.13
2020,8,24,31,NE,-0.131
2020,8,24,32,NV,-0.309
2020,8,24,33,NH,-0.253
2020,8,24,34,NJ,-0.224
2020,8,24,35,NM,-0.313
2020,8,24,36,NY,-0.292
2020,8,24,37,NC,-0.132
2020,8,24,38,ND,-0.188
2020,8,24,39,OH,-0.212
2020,8,24,40,OK,-0.233
2020,8,24,41,OR,-0.185
2020,8,24,42,PA,-0.188
2020,8,24,44,RI,-0.336
2020,8,24,45,SC,-0.159
2020,8,24,46,SD,-0.18
2020,8,24,47,TN,-0.19
2020,8,24,48,TX,-0.311
2020,8,24,49,UT,-0.204
2020,8,24,50,VT,-0.396
2020,8,24,51,VA,-0.213
2020,8,24,53,WA,-0.262
2020,8,24,54,WV,-0.203
2020,8,24,55,WI,-0.244
2020,8,24,56,WY,-0.159
2020,8,25,1,AL,-0.275
2020,8,25,2,AK,-0.356
2020,8,25,4,AZ,-0.25
2020,8,25,5,AR,-0.117
2020,8,25,6,CA,-0.302
2020,8,25,8,CO,-0.266
2020,8,25,9,CT,-0.286
2020,8,25,10,DE,-0.273
2020,8,25,11,DC,-0.551
2020,8,25,12,FL,-0.244
2020,8,25,13,GA,-0.223
2020,8,25,15,HI,-0.485
2020,8,25,16,ID,-0.139
2020,8,25,17,IL,-0.259
2020,8,25,18,IN,-0.227
2020,8,25,19,IA,-0.184
2020,8,25,20,KS,-0.169
2020,8,25,21,KY,-0.184
2020,8,25,22,LA,-0.322
2020,8,25,23,ME,-0.398
2020,8,25,24,MD,-0.238
2020,8,25,25,MA,-0.352
2020,8,25,26,MI,-0.251
2020,8,25,27,MN,-0.209
2020,8,25,28,MS,-0.211
2020,8,25,29,MO,-0.163
2020,8,25,30,MT,-0.136
2020,8,25,31,NE,-0.136
2020,8,25,32,NV,-0.307
2020,8,25,33,NH,-0.262
2020,8,25,34,NJ,-0.23
2020,8,25,35,NM,-0.32
2020,8,25,36,NY,-0.298
2020,8,25,37,NC,-0.137
2020,8,25,38,ND,-0.2
2020,8,25,39,OH,-0.215
2020,8,25,40,OK,-0.235
2020,8,25,41,OR,-0.182
2020,8,25,42,PA,-0.19
2020,8,25,44,RI,-0.338
2020,8,25,45,SC,-0.157
2020,8,25,46,SD,-0.174
2020,8,25,47,TN,-0.186
2020,8,25,48,TX,-0.312
2020,8,25,49,UT,-0.203
2020,8,25,50,VT,-0.413
2020,8,25,51,VA,-0.216
2020,8,25,53,WA,-0.254
2020,8,25,54,WV,-0.196
2020,8,25,55,WI,-0.242
2020,8,25,56,WY,-0.169
2020,8,26,1,AL,-0.256
2020,8,26,2,AK,-0.35
2020,8,26,4,AZ,-0.247
2020,8,26,5,AR,-0.121
2020,8,26,6,CA,-0.295
2020,8,26,8,CO,-0.267
2020,8,26,9,CT,-0.289
2020,8,26,10,DE,-0.273
2020,8,26,11,DC,-0.549
2020,8,26,12,FL,-0.24
2020,8,26,13,GA,-0.22
2020,8,26,15,HI,-0.476
2020,8,26,16,ID,-0.136
2020,8,26,17,IL,-0.262
2020,8,26,18,IN,-0.222
2020,8,26,19,IA,-0.186
2020,8,26,20,KS,-0.172
2020,8,26,21,KY,-0.171
2020,8,26,22,LA,-0.343
2020,8,26,23,ME,-0.392
2020,8,26,24,MD,-0.23
2020,8,26,25,MA,-0.356
2020,8,26,26,MI,-0.251
2020,8,26,27,MN,-0.21
2020,8,26,28,MS,-0.215
2020,8,26,29,MO,-0.158
2020,8,26,30,MT,-0.134
2020,8,26,31,NE,-0.132
2020,8,26,32,NV,-0.303
2020,8,26,33,NH,-0.26
2020,8,26,34,NJ,-0.228
2020,8,26,35,NM,-0.33
2020,8,26,36,NY,-0.298
2020,8,26,37,NC,-0.128
2020,8,26,38,ND,-0.21
2020,8,26,39,OH,-0.213
2020,8,26,40,OK,-0.222
2020,8,26,41,OR,-0.173
2020,8,26,42,PA,-0.19
2020,8,26,44,RI,-0.331
2020,8,26,45,SC,-0.149
2020,8,26,46,SD,-0.182
2020,8,26,47,TN,-0.187
2020,8,26,48,TX,-0.314
2020,8,26,49,UT,-0.196
2020,8,26,50,VT,-0.424
2020,8,26,51,VA,-0.221
2020,8,26,53,WA,-0.255
2020,8,26,54,WV,-0.199
2020,8,26,55,WI,-0.238
2020,8,26,56,WY,-0.184
2020,8,27,1,AL,-0.246
2020,8,27,2,AK,-0.35
2020,8,27,4,AZ,-0.238
2020,8,27,5,AR,-0.145
2020,8,27,6,CA,-0.287
2020,8,27,8,CO,-0.272
2020,8,27,9,CT,-0.3
2020,8,27,10,DE,-0.272
2020,8,27,11,DC,-0.552
2020,8,27,12,FL,-0.239
2020,8,27,13,GA,-0.217
2020,8,27,15,HI,-0.489
2020,8,27,16,ID,-0.131
2020,8,27,17,IL,-0.28
2020,8,27,18,IN,-0.227
2020,8,27,19,IA,-0.188
2020,8,27,20,KS,-0.174
2020,8,27,21,KY,-0.16
2020,8,27,22,LA,-0.408
2020,8,27,23,ME,-0.385
2020,8,27,24,MD,-0.238
2020,8,27,25,MA,-0.356
2020,8,27,26,MI,-0.247
2020,8,27,27,MN,-0.218
2020,8,27,28,MS,-0.233
2020,8,27,29,MO,-0.15
2020,8,27,30,MT,-0.154
2020,8,27,31,NE,-0.129
2020,8,27,32,NV,-0.306
2020,8,27,33,NH,-0.263
2020,8,27,34,NJ,-0.232
2020,8,27,35,NM,-0.334
2020,8,27,36,NY,-0.304
2020,8,27,37,NC,-0.121
2020,8,27,38,ND,-0.223
2020,8,27,39,OH,-0.211
